iter	RMSE
206	0.08874205125
207	0.08871409719
208	0.0886905479
209	0.08866474798
210	0.0886119804
211	0.08858540907
212	0.08855932853
213	0.08851513975
214	0.08848577431
215	0.0884590695
216	0.08843581168
217	0.08841260519
218	0.08839143109
219	0.08836797709
220	0.08834617547
221	0.08829613699
222	0.0882673351
223	0.08824370861
224	0.08821711356
225	0.08819895232
226	0.08815326973
227	0.08810241906
228	0.08807117561
229	0.08802231915
230	0.08798722583
231	0.08795524363
232	0.0879368752
233	0.08790234043
234	0.08786228918
235	0.08784146135
236	0.08780154302
237	0.08778058032
238	0.08774230446
239	0.08771359263
240	0.08768124965
241	0.08765492977
242	0.08763169368
243	0.08761318459
244	0.08756746203
245	0.08754083575
246	0.08751125501
247	0.08749508644
248	0.0874639283
249	0.08742368639
250	0.08740565238
251	0.08738099261
252	0.08736318337
253	0.08732369223
254	0.0873070979
255	0.08728119326
256	0.08726359491
257	0.08724016245
258	0.0872053727
259	0.08718645468
260	0.08717042029
261	0.08714825237
262	0.08712411396
263	0.08710350408
264	0.08708115149
265	0.0870525444
266	0.08703384505
267	0.08700332014
268	0.08698806818
269	0.08696553515
270	0.08695059779
271	0.08691639668
272	0.08689984349
273	0.08687937961
274	0.08684557615
275	0.08682687508
276	0.08680727696
277	0.08678485897
278	0.08677154871
279	0.08675344834
280	0.08672949736
281	0.08671363685
282	0.08669151677
283	0.08667374014
284	0.08659436254
285	0.08657586282
286	0.08656060137
287	0.08653162236
288	0.0865101723
289	0.08648407262
290	0.08647315213
291	0.0864512268
292	0.08643779071
293	0.08642380684
294	0.08640971033
295	0.08639419521
296	0.08638193986
297	0.08635661123
298	0.08633761117
299	0.08631191557
300	0.08629388223
301	0.08627388468
302	0.08625853544
303	0.08622044513
304	0.08620881416
305	0.08619385886
306	0.08617487464
307	0.08616369664
308	0.0861356623
309	0.08612195068
310	0.08610288445
311	0.08608754978
312	0.08607111679
313	0.08605677029
314	0.08603939981
315	0.0860206884
316	0.08600076728
317	0.08596237983
318	0.08591931846
319	0.08590123004
320	0.08588460272
321	0.08586673039
322	0.08585530146
323	0.0858252629
324	0.08581035155
325	0.0857961438
326	0.08577648649
327	0.08576022422
328	0.08572273279
329	0.08571077682
330	0.08568621275
331	0.08565458824
332	0.08564168901
333	0.08562321703
334	0.08561069966
335	0.08559652518
336	0.08558432964
337	0.08556968886
338	0.08554525621
339	0.08551287843
340	0.08549947355
341	0.08548898692
342	0.08547225251
343	0.08544918753
344	0.08543554087
345	0.08541330777
346	0.08539770072
347	0.08537856826
348	0.08536404938
349	0.08530979246
350	0.08530024194
351	0.08526818892
352	0.08525718733
353	0.08522564094
354	0.08521401489
355	0.08518913463
356	0.08517692148
357	0.08515887931
358	0.08511226849
359	0.08508423949
360	0.08507214355
361	0.08505243704
362	0.08502831281
363	0.08501681233
364	0.08500295181
365	0.08498954817
366	0.08497907614
367	0.0849639211
368	0.08495424754
369	0.08492659854
370	0.08491532625
371	0.08490405884
372	0.08488755659
373	0.08486318443
374	0.0848365565
375	0.08481078494
376	0.08479383416
377	0.08476806903
378	0.08472888596
379	0.08471932847
380	0.08470052231
381	0.08468690456
382	0.08467427618
383	0.08465821262
384	0.08464191965
385	0.08462553829
386	0.08461225945
387	0.08460159928
388	0.08459063282
389	0.08456572449
390	0.08455197747
391	0.08454440467
392	0.08453104775
393	0.08449781489
394	0.08448863619
395	0.08447664807
396	0.08445493008
397	0.08442521332
398	0.08441350014
399	0.08440035922
400	0.08438942244
401	0.08436860891
402	0.08435147
403	0.08432890189
404	0.08431876582
405	0.08429533769
406	0.08427779894
407	0.0842571811
408	0.08424664825
409	0.08421511767
410	0.08420203591
411	0.08419087404
412	0.0841783534
413	0.08416596026
414	0.0841507281
415	0.08413803455
416	0.08411959914
417	0.08410439395
418	0.08409614496
419	0.0840851566
420	0.08406960447
421	0.08405814739
422	0.08404646592
423	0.08403123572
424	0.08401713454
425	0.0840016312
426	0.08398988214
427	0.08398012713
428	0.0839717409
429	0.08396288784
430	0.08395111112
431	0.08393994905
432	0.08392984359
433	0.08391534448
434	0.08389374493
435	0.08388210965
436	0.08386792084
437	0.08385701831
438	0.0838424211
439	0.0838330703
440	0.08382458945
441	0.08380894082
442	0.0837944736
443	0.0837771613
444	0.08376667507
445	0.08375631882
446	0.08373811701
447	0.0837244137
448	0.08371282347
449	0.08370070307
450	0.08369085689
451	0.08367909673
452	0.08366099082
453	0.08364181354
454	0.08362753397
455	0.08361225502
456	0.08360271867
457	0.08358843365
458	0.08356938924
459	0.08355887613
460	0.08354672332
461	0.08353265471
462	0.08351866677
463	0.08350792514
464	0.0834885877
465	0.08348039762
466	0.08346626961
467	0.08345933948
468	0.08344737498
469	0.08343643877
470	0.08342384347
471	0.08341305534
472	0.08340622278
473	0.08339231056
474	0.08338336753
475	0.08337040637
476	0.08335991578
477	0.08335258599
478	0.08333997562
479	0.08333333533
480	0.08332649727
481	0.08331773021
482	0.08330613442
483	0.08329751361
484	0.08327694835
485	0.08326405798
486	0.08325091647
487	0.08324306793
488	0.0832268058
489	0.08321521745
490	0.08320220278
491	0.08319271994
492	0.08318560171
493	0.08317677332
494	0.08316506824
495	0.0831548347
496	0.08314108789
497	0.08313167086
498	0.08312322421
499	0.08311106823
500	0.08309981269
501	0.08308812097
502	0.08307670191
503	0.08306318807
504	0.08305367083
505	0.08304157084
506	0.08303282027
507	0.08302006046
508	0.08300827125
509	0.08299713364
510	0.08298875947
511	0.08297263747
512	0.08296274849
513	0.08295181613
514	0.08294082886
515	0.08293286569
516	0.08292252674
517	0.08290622003
518	0.08288896145
519	0.08287658747
520	0.08286648433
521	0.08285637349
522	0.08284295277
523	0.08283184153
524	0.08282234933
525	0.08281080214
526	0.08280287195
527	0.08279410043
528	0.08278593886
529	0.08277156859
530	0.08276235773
531	0.0827554498
532	0.08274874153
533	0.08272892295
534	0.08272142025
535	0.08270559377
536	0.08269145792
537	0.08267526365
538	0.08266471457
539	0.08264407539
540	0.08262964073
541	0.08260763062
542	0.082593116
543	0.082585621
544	0.08257297688
545	0.08256414383
546	0.08255238526
547	0.08254193441
548	0.08252796372
549	0.08252131775
550	0.08251131632
551	0.08250066096
552	0.08248847628
553	0.08247630011
554	0.08246784742
555	0.08245808706
556	0.08244858569
557	0.08244148976
558	0.0824275575
559	0.08241120307
560	0.08240013527
561	0.08239386183
562	0.08238441969
563	0.08237321134
564	0.0823660521
565	0.08235201862
566	0.08234200863
567	0.08233128396
568	0.0823201304
569	0.08230705042
570	0.08230183416
571	0.08229410874
572	0.08228615103
573	0.0822768857
574	0.08226691801
575	0.08225348079
576	0.08224329074
577	0.08223408364
578	0.08221529057
579	0.08220443463
580	0.0821869365
581	0.08217975179
582	0.08217187854
583	0.08216637983
584	0.08215869057
585	0.08215169516
586	0.08213997912
587	0.08212825128
588	0.08212394679
589	0.08211538076
590	0.08210428607
591	0.08209959743
592	0.0820936796
593	0.08208571631
594	0.08207918554
595	0.08206893101
596	0.08205750799
597	0.08204486649
598	0.0820309289
599	0.08202072543
600	0.08201451353
601	0.08200669239
602	0.08199953699
603	0.08199301643
604	0.08198445629
605	0.08197146676
606	0.08196566972
607	0.08195737627
608	0.08194518343
609	0.08194018163
610	0.08193122893
611	0.08192133069
612	0.08190995669
613	0.08190129365
614	0.0818911938
615	0.08187934153
616	0.0818705036
617	0.08185919017
618	0.08184975817
619	0.08183983354
620	0.0818326246
621	0.08182650704
622	0.0818198967
623	0.08181212954
624	0.08180093635
625	0.08178331111
626	0.08176836351
627	0.08175752192
628	0.08174481391
629	0.08173313373
630	0.0817238213
631	0.0817173821
632	0.08170869939
633	0.08169582848
634	0.08168962825
635	0.08167518962
636	0.08166919342
637	0.08166129977
638	0.08165281117
639	0.0816470656
640	0.08164161591
641	0.08163127775
642	0.0816195014
643	0.08161119621
644	0.08160013383
645	0.08158916233
646	0.08157959787
647	0.08156771811
648	0.0815602131
649	0.08155075914
650	0.08154481577
651	0.08153488513
652	0.08152097583
653	0.08150969767
654	0.081501861
655	0.08149239466
656	0.08148690159
657	0.08147910674
658	0.08146792847
659	0.08146051992
660	0.08145579963
661	0.08144384825
662	0.08143491837
663	0.08142607544
664	0.0814167862
665	0.08140739265
666	0.08140053505
667	0.08139363868
668	0.08138768392
669	0.08137878711
670	0.08137081643
671	0.08136155278
672	0.08135496515
673	0.08134136292
674	0.08133022797
675	0.08132380922
676	0.0813141351
677	0.08130467396
678	0.08129282644
679	0.08128702585
680	0.08127944793
681	0.08127298495
682	0.08126063089
683	0.08125003661
684	0.08124207873
685	0.08123468532
686	0.08122035105
687	0.08121315067
688	0.08120575044
689	0.08119656847
690	0.08118680769
691	0.08117709888
692	0.08116739317
693	0.08115984709
694	0.08115097018
695	0.081140525
696	0.08113230503
697	0.08112281013
698	0.08111341165
699	0.08110503401
700	0.08109370499
701	0.08108503805
702	0.08107887877
703	0.08107329076
704	0.08106731298
705	0.0810592502
706	0.08105518516
707	0.0810438231
708	0.08103600127
709	0.08102784785
710	0.08101947603
711	0.08101006554
712	0.08100090149
713	0.08099725507
714	0.08098695358
715	0.0809774889
716	0.08096959402
717	0.08095417486
718	0.08093560301
719	0.08092747512
720	0.08091743237
721	0.08090973203
722	0.0809015059
723	0.0808953557
724	0.08088917534
725	0.08087998305
726	0.08087137315
727	0.08086318137
728	0.08085645914
729	0.08084889487
730	0.0808449661
731	0.08083780223
732	0.08083148275
733	0.08082510639
734	0.08081880555
735	0.08080950596
736	0.08080247422
737	0.08079538618
738	0.08078940139
739	0.0807812283
740	0.08077493862
741	0.08076517189
742	0.08075670054
743	0.08074428617
744	0.08073544122
745	0.08072839169
746	0.08071628184
747	0.08070925692
748	0.0807011197
749	0.08069660096
750	0.08069057336
751	0.08068007612
752	0.08067206478
753	0.0806659298
754	0.08065974783
755	0.08065286097
756	0.08064628779
757	0.08063983457
758	0.08063477012
759	0.08062812869
760	0.08062309763
761	0.0806144927
762	0.08060937582
763	0.08059786772
764	0.08059064927
765	0.0805816561
766	0.08057669465
767	0.08056974088
768	0.08055915187
769	0.08054704994
770	0.0805397895
771	0.08053345966
772	0.08052758023
773	0.08052090049
774	0.0805164694
775	0.08051037337
776	0.08050285754
777	0.08049415322
778	0.08048680995
779	0.08047983296
780	0.08047467055
781	0.08046121219
782	0.08045095831
783	0.08044259128
784	0.08043271894
785	0.080426115
786	0.08041703895
787	0.0804073401
788	0.08039877334
789	0.08039232943
790	0.08038426871
791	0.08037585444
792	0.0803657665
793	0.08035600162
794	0.08034839576
795	0.08033602815
796	0.08032316483
797	0.08031286285
798	0.08030587365
799	0.08030111845
800	0.08029125727
801	0.0802798447
802	0.08027565454
803	0.08026888635
804	0.08026023341
805	0.08025302638
806	0.08024382677
807	0.0802392743
808	0.08023077169
809	0.08022130765
810	0.08021320932
811	0.08020728588
812	0.08019905466
813	0.08019258968
814	0.08018810663
815	0.08017727439
816	0.08016745443
817	0.08016032875
818	0.08014764021
819	0.08014093546
820	0.08013164263
821	0.08012698131
822	0.08011797526
823	0.08011158651
824	0.0801016487
825	0.08009401242
826	0.0800877857
827	0.08007846242
828	0.08007279292
829	0.08006595134
830	0.08005971526
831	0.08005095349
832	0.08004383829
833	0.0800355176
834	0.08002612921
835	0.08001795239
836	0.08001197533
837	0.08000576612
838	0.07999778326
839	0.07998968662
840	0.07998321455
841	0.07997630188
842	0.07996585239
843	0.07995803691
844	0.07994817751
845	0.07994001762
846	0.07992926832
847	0.07992317703
848	0.07991819609
849	0.0799114497
850	0.07990469779
851	0.07989905257
852	0.07989118773
853	0.0798799592
854	0.07987528942
855	0.0798649946
856	0.07985931273
857	0.07985049768
858	0.07984361314
859	0.07983929586
860	0.07982966154
861	0.07982117961
862	0.07981375587
863	0.07980526188
864	0.07980109955
865	0.07979306844
866	0.07978636116
867	0.07978056644
868	0.07977568592
869	0.07976994808
870	0.07976271254
871	0.07975726918
872	0.07974812948
873	0.07974595029
874	0.07973517629
875	0.07973173572
876	0.07972430987
877	0.07971702972
878	0.07970984927
879	0.07970567737
880	0.07969773167
881	0.07969206486
882	0.0796863569
883	0.07968033314
884	0.07967294129
885	0.07966703922
886	0.07965940337
887	0.07965369902
888	0.07964295851
889	0.07963544493
890	0.07962717997
891	0.07962150943
892	0.07961462212
893	0.07960903308
894	0.07960478751
895	0.07959628916
896	0.0795895208
897	0.07958416768
898	0.07957425258
899	0.07956832527
900	0.0795618782
901	0.07955196135
902	0.07954654506
903	0.07953935815
904	0.07953566837
905	0.07952887916
906	0.07952394826
907	0.07951701366
908	0.07951208099
909	0.07950501531
910	0.07949601602
911	0.07948891862
912	0.07948445952
913	0.07947854987
914	0.07946766313
915	0.07946080566
916	0.07945657717
917	0.07944969963
918	0.07944415996
919	0.07943646506
920	0.07943160306
921	0.0794240917
922	0.07941461208
923	0.07940683221
924	0.07939745435
925	0.07938924241
926	0.0793816039
927	0.07937691612
928	0.07937276862
929	0.07936612198
930	0.0793605162
931	0.07935170038
932	0.07934428375
933	0.07933757505
934	0.07933440341
935	0.07932788088
936	0.07932142176
937	0.07931481569
938	0.07930903284
939	0.07930260506
940	0.07929430627
941	0.07928982705
942	0.07928607918
943	0.07928372827
944	0.07927844466
945	0.07927440472
946	0.07926830029
947	0.07926294578
948	0.07925558525
949	0.07925114758
950	0.07924547616
951	0.07924054235
952	0.07922852235
953	0.07922307274
954	0.07921707025
955	0.07920911882
956	0.07920170309
957	0.07919790557
958	0.07919035309
959	0.07918534949
960	0.07917620747
961	0.07916679007
962	0.079163941
963	0.07915530917
964	0.07915025415
965	0.07914583351
966	0.0791416054
967	0.07913293795
968	0.07912672466
969	0.07912188134
970	0.07911675687
971	0.07910745144
972	0.07910059614
973	0.07909419301
974	0.07908739953
975	0.07908260858
976	0.07907560523
977	0.07906729383
978	0.07906242406
979	0.07905671876
980	0.07905087407
981	0.07904649512
982	0.07904078809
983	0.07903579958
984	0.07902920972
985	0.07901952462
986	0.07901473113
987	0.07901039782
988	0.07900189482
989	0.0789959951
990	0.07899150279
991	0.07898355747
992	0.07897745817
993	0.07897136955
994	0.07896460634
995	0.07895966461
996	0.07895499718
997	0.07894858522
998	0.07894297301
999	0.07893571145
