iter	RMSE
566	0.08295131481
567	0.08294519706
568	0.08293845338
569	0.08293207127
570	0.08292407826
571	0.08291564112
572	0.08290911385
573	0.08290509092
574	0.08289922716
575	0.08289357191
576	0.08288593714
577	0.08287852179
578	0.08287142166
579	0.08286549463
580	0.08285912324
581	0.08285323545
582	0.08284527214
583	0.08283618958
584	0.08282929256
585	0.08282196427
586	0.08281565055
587	0.08280406814
588	0.08279641856
589	0.08278900375
590	0.08277984658
591	0.0827754215
592	0.0827655832
593	0.08275757432
594	0.08275330713
595	0.08274519646
596	0.08273859204
597	0.08273251526
598	0.08272664471
599	0.08271928888
600	0.08271414506
601	0.08270803933
602	0.08270155372
603	0.08269543338
604	0.08268839785
605	0.08268277321
606	0.08267435884
607	0.0826679551
608	0.08266184861
609	0.08265594001
610	0.08264769905
611	0.08264299921
612	0.08263440972
613	0.08262575325
614	0.08261992344
615	0.08261325984
616	0.08260640556
617	0.08260133853
618	0.0825935325
619	0.08258829346
620	0.08258048278
621	0.08257631689
622	0.08257344253
623	0.08256639362
624	0.08255907269
625	0.08255213528
626	0.08254198124
627	0.08253304263
628	0.08252618313
629	0.08252195704
630	0.08251210005
631	0.08250618572
632	0.08250073967
633	0.08249384517
634	0.08248954362
635	0.08248289858
636	0.08247762145
637	0.08247149891
638	0.08246510593
639	0.08246077177
640	0.08245244139
641	0.08244666373
642	0.08243972006
643	0.08243161171
644	0.08242296381
645	0.08241755577
646	0.0824097878
647	0.08240064258
648	0.08239400014
649	0.08238676282
650	0.08238060213
651	0.08237477298
652	0.08236788759
653	0.08236229722
654	0.08235700815
655	0.08235265216
656	0.08234647381
657	0.08233986933
658	0.08233259366
659	0.08232841173
660	0.08232371367
661	0.08231936849
662	0.08231352414
663	0.08230508183
664	0.08230012661
665	0.08229473077
666	0.08228426705
667	0.08227736486
668	0.08227252046
669	0.08226839432
670	0.08226362892
671	0.08225668642
672	0.08225012016
673	0.08224360222
674	0.08223762728
675	0.08223301989
676	0.08222563896
677	0.08222017098
678	0.08221535278
679	0.08220967898
680	0.08220399254
681	0.08219723892
682	0.08218999696
683	0.08218263119
684	0.08217780227
685	0.08217090753
686	0.08216510472
687	0.08215445414
688	0.08214921299
689	0.08214397665
690	0.08213800712
691	0.08212966049
692	0.08212239425
693	0.0821149866
694	0.08210806391
695	0.08210291829
696	0.08209730253
697	0.08209291803
698	0.08208742718
699	0.0820825385
700	0.08207663924
701	0.08207102248
702	0.08206406786
703	0.08205957163
704	0.08205093158
705	0.08204522803
706	0.0820387739
707	0.08203012161
708	0.08202585772
709	0.08201892023
710	0.08201109439
711	0.08200424791
712	0.08199926322
713	0.08199172418
714	0.08198386921
715	0.08197884342
716	0.08197164427
717	0.08196675879
718	0.08195982672
719	0.08195387474
720	0.08194740478
721	0.08194069292
722	0.08193598067
723	0.08192858395
724	0.08192382
725	0.08191648523
726	0.08190878045
727	0.08190426225
728	0.08189137192
729	0.08188440707
730	0.08187761605
731	0.08187118569
732	0.08186484976
733	0.08185946321
734	0.08185045634
735	0.08184621114
736	0.08183793874
737	0.08182972037
738	0.0818226699
739	0.08181304891
740	0.08180583701
741	0.08179945685
742	0.08179326639
743	0.08178488921
744	0.08178048422
745	0.0817727371
746	0.08176642846
747	0.08175989982
748	0.08175324639
749	0.08174791713
750	0.08174263806
751	0.08173733549
752	0.0817311752
753	0.08172179151
754	0.08171677847
755	0.08171225596
756	0.08170669336
757	0.08170265144
758	0.08170078231
759	0.08169644324
760	0.08168994866
761	0.08168277028
762	0.08167812021
763	0.08167217555
764	0.08166266992
765	0.08165648409
766	0.08165065578
767	0.08164122401
768	0.0816320529
769	0.08162591552
770	0.08161687356
771	0.08161173013
772	0.08160499749
773	0.08159725663
774	0.08159067335
775	0.08158478499
776	0.08158061899
777	0.08157355804
778	0.0815681225
779	0.08156309118
780	0.08155748338
781	0.08155111859
782	0.08154378681
783	0.08153768051
784	0.08153211027
785	0.08152606183
786	0.08151981202
787	0.08151107285
788	0.08150513202
789	0.0814983807
790	0.08149156769
791	0.08148713419
792	0.08147877244
793	0.08147212728
794	0.08146315816
795	0.08145703312
796	0.081448433
797	0.08144139194
798	0.08143626024
799	0.08143011238
800	0.08142501794
801	0.0814220324
802	0.08141662643
803	0.08141014946
804	0.08140082853
805	0.08139564223
806	0.08138990016
807	0.08138489752
808	0.08138002913
809	0.08137369631
810	0.08136726682
811	0.08136237056
812	0.08135457414
813	0.08135026663
814	0.08134533318
815	0.08134039062
816	0.08133143821
817	0.08132758694
818	0.08132059899
819	0.08131599946
820	0.08131045794
821	0.08130464925
822	0.08129851722
823	0.08129245357
824	0.08128692291
825	0.08128369717
826	0.08127761915
827	0.08127303428
828	0.08126741863
829	0.081258146
830	0.08125196067
831	0.08124596092
832	0.08124116164
833	0.0812368254
834	0.08123043418
835	0.08122405344
836	0.08121601778
837	0.0812116524
838	0.0812061813
839	0.08120143136
840	0.08119807504
841	0.08119263047
842	0.08118678108
843	0.08118257302
844	0.08117361955
845	0.08116852045
846	0.08116259674
847	0.08115752544
848	0.08115123758
849	0.08114081341
850	0.08113518884
851	0.08112933016
852	0.08112556421
853	0.0811189607
854	0.08111312538
855	0.08111069649
856	0.08110527706
857	0.08109722589
858	0.08109061453
859	0.08108661429
860	0.0810827424
861	0.08107494345
862	0.08106858028
863	0.081063376
864	0.08105846582
865	0.08105354867
866	0.08104995482
867	0.08104555759
868	0.08104209484
869	0.0810343132
870	0.08103024892
871	0.08102363843
872	0.08101799018
873	0.08101013619
874	0.08100756638
875	0.08100125502
876	0.08099506597
877	0.08099055757
878	0.08098333353
879	0.08097702986
880	0.08097102983
881	0.08096450741
882	0.08095852668
883	0.0809542935
884	0.08094882735
885	0.08094428816
886	0.08094012053
887	0.08093480121
888	0.08093113151
889	0.08092643548
890	0.08092140419
891	0.08091676108
892	0.08091222765
893	0.08090621389
894	0.08089949563
895	0.08088972157
896	0.08088073767
897	0.08087560732
898	0.0808699821
899	0.08086288103
900	0.08085714728
901	0.08085342336
902	0.08084760305
903	0.08084312483
904	0.08083813828
905	0.08083333057
906	0.08082640571
907	0.08081866046
908	0.08081489793
909	0.08080947901
910	0.08080505659
911	0.08079714251
912	0.08078964473
913	0.08078518554
914	0.0807803709
915	0.08077641503
916	0.08077027492
917	0.08076495049
918	0.08075988203
919	0.08075402266
920	0.08074993953
921	0.0807449885
922	0.08073781521
923	0.08072876173
924	0.0807232571
925	0.08071616471
926	0.08071219312
927	0.08070701684
928	0.08070124837
929	0.08069704193
930	0.08069480962
931	0.08068783208
932	0.08068266204
933	0.08067599633
934	0.08067230916
935	0.08066539413
936	0.08066010944
937	0.08065616939
938	0.0806505565
939	0.08064429489
940	0.0806393375
941	0.08063536265
942	0.08063037249
943	0.08062664973
944	0.08062145408
945	0.08061831894
946	0.08061224932
947	0.08061124255
948	0.080605497
949	0.08060000336
950	0.08059510497
951	0.08059190649
952	0.08058644019
953	0.08058162298
954	0.08057664956
955	0.08056795245
956	0.08056315349
957	0.08055732792
958	0.08055108345
959	0.08054377563
960	0.08053374119
961	0.08052992762
962	0.08052412197
963	0.08051799713
964	0.08051127429
965	0.08050752906
966	0.08050167416
967	0.08049721465
968	0.08049141338
969	0.0804873623
970	0.08048319958
971	0.08047832696
972	0.08047243048
973	0.08046749243
974	0.08046350705
975	0.08045660049
976	0.0804504793
977	0.08044652005
978	0.08044288438
979	0.08043674139
980	0.08043103297
981	0.08042507795
982	0.08041789388
983	0.08041266718
984	0.08040903476
985	0.0804031135
986	0.08039954943
987	0.08039415893
988	0.08039029533
989	0.08038460468
990	0.08038132267
991	0.08037782419
992	0.08036993435
993	0.08036596504
994	0.08036213746
995	0.08035653747
996	0.08035236285
997	0.08034998374
998	0.08034316258
999	0.08033788975
