iter	Passed	Remaining
406	10706	15598
407	10720	15555
408	10731	15507
409	10744	15461
410	10757	15416
411	10770	15370
412	10781	15323
413	10793	15277
414	10805	15231
415	10819	15188
416	10832	15144
417	10845	15100
418	10859	15057
419	10872	15014
420	10886	14971
421	10899	14928
422	10912	14885
423	10925	14842
424	10939	14800
425	10952	14757
426	10964	14713
427	10977	14671
428	10989	14627
429	11002	14584
430	11014	14541
431	11028	14501
432	11044	14461
433	11055	14418
434	11068	14376
435	11081	14334
436	11095	14295
437	11107	14252
438	11119	14209
439	11130	14165
440	11143	14124
441	11155	14082
442	11168	14042
443	11182	14003
444	11196	13964
445	11208	13923
446	11222	13883
447	11235	13844
448	11248	13804
449	11263	13766
450	11286	13738
451	11300	13700
452	11313	13661
453	11326	13621
454	11338	13581
455	11352	13542
456	11370	13510
457	11382	13470
458	11395	13431
459	11407	13391
460	11420	13353
461	11432	13312
462	11445	13274
463	11458	13236
464	11471	13198
465	11483	13159
466	11495	13119
467	11507	13080
468	11519	13042
469	11529	13001
470	11541	12962
471	11552	12923
472	11565	12886
473	11579	12850
474	11593	12814
475	11605	12776
476	11618	12738
477	11635	12706
478	11647	12668
479	11661	12632
480	11673	12595
481	11685	12558
482	11697	12520
483	11711	12486
484	11723	12448
485	11736	12412
486	11749	12376
487	11762	12341
488	11774	12304
489	11786	12267
490	11798	12231
491	11809	12193
492	11823	12158
493	11835	12122
494	11854	12093
495	11867	12059
496	11880	12023
497	11895	11990
498	11907	11955
499	11920	11920
500	11934	11886
501	11947	11852
502	11961	11818
503	11975	11785
504	11987	11750
505	11999	11714
506	12011	11680
507	12033	11654
508	12059	11632
509	12087	11613
510	12120	11598
511	12147	11578
512	12168	11552
513	12185	11521
514	12203	11493
515	12216	11459
516	12229	11425
517	12241	11390
518	12254	11357
519	12267	11323
520	12279	11289
521	12295	11258
522	12317	11234
523	12330	11200
524	12342	11166
525	12355	11133
526	12372	11104
527	12387	11073
528	12400	11041
529	12413	11007
530	12425	10975
531	12437	10940
532	12450	10908
533	12462	10875
534	12474	10842
535	12488	10811
536	12500	10777
537	12512	10745
538	12524	10711
539	12536	10678
540	12547	10645
541	12560	10613
542	12573	10582
543	12585	10549
544	12599	10518
545	12611	10486
546	12625	10455
547	12637	10423
548	12649	10391
549	12661	10359
550	12674	10328
551	12687	10297
552	12699	10265
553	12712	10234
554	12726	10204
555	12739	10173
556	12753	10143
557	12773	10118
558	12805	10102
559	12829	10080
560	12843	10050
561	12862	10024
562	12880	9997
563	12893	9967
564	12905	9935
565	12918	9905
566	12930	9874
567	12941	9843
568	12954	9812
569	12967	9782
570	12980	9752
571	12994	9722
572	13006	9692
573	13018	9661
574	13030	9631
575	13045	9603
576	13059	9573
577	13071	9543
578	13084	9514
579	13098	9484
580	13109	9454
581	13126	9427
582	13148	9404
583	13164	9377
584	13177	9348
585	13189	9317
586	13203	9289
587	13216	9260
588	13229	9231
589	13241	9201
590	13254	9172
591	13266	9142
592	13279	9114
593	13292	9085
594	13304	9055
595	13316	9026
596	13330	8998
597	13341	8968
598	13354	8940
599	13366	8910
600	13385	8886
601	13399	8858
602	13411	8829
603	13424	8801
604	13436	8772
605	13448	8743
606	13466	8719
607	13486	8695
608	13502	8669
609	13515	8641
610	13528	8612
611	13541	8584
612	13555	8557
613	13569	8530
614	13580	8501
615	13593	8474
616	13608	8447
617	13619	8418
618	13633	8391
619	13646	8363
620	13661	8337
621	13672	8308
622	13684	8280
623	13696	8253
624	13708	8225
625	13720	8197
626	13734	8170
627	13747	8143
628	13759	8115
629	13771	8088
630	13784	8061
631	13796	8033
632	13808	8006
633	13821	7978
634	13834	7952
635	13846	7924
636	13861	7899
637	13874	7872
638	13886	7845
639	13898	7818
640	13914	7792
641	13926	7765
642	13939	7739
643	13953	7713
644	13966	7686
645	13978	7660
646	13991	7633
647	14003	7606
648	14018	7581
649	14032	7555
650	14045	7529
651	14058	7503
652	14070	7477
653	14082	7450
654	14094	7424
655	14108	7398
656	14119	7371
657	14131	7345
658	14144	7319
659	14158	7293
660	14170	7267
661	14182	7241
662	14194	7215
663	14208	7189
664	14219	7163
665	14233	7138
666	14247	7112
667	14260	7087
668	14271	7061
669	14283	7035
670	14294	7008
671	14306	6982
672	14319	6957
673	14332	6932
674	14346	6907
675	14374	6889
676	14423	6881
677	14449	6862
678	14477	6844
679	14498	6823
680	14515	6799
681	14529	6774
682	14543	6750
683	14556	6724
684	14569	6699
685	14580	6673
686	14593	6648
687	14607	6624
688	14619	6599
689	14631	6573
690	14644	6548
691	14657	6523
692	14670	6498
693	14683	6474
694	14697	6450
695	14711	6425
696	14723	6400
697	14736	6375
698	14747	6350
699	14762	6326
700	14774	6301
701	14785	6276
702	14798	6251
703	14810	6227
704	14825	6203
705	14838	6179
706	14851	6154
707	14865	6131
708	14878	6106
709	14891	6082
710	14911	6060
711	14929	6038
712	14943	6015
713	14957	5991
714	14970	5967
715	14982	5942
716	14995	5918
717	15007	5894
718	15020	5870
719	15035	5847
720	15048	5823
721	15060	5798
722	15072	5774
723	15084	5750
724	15097	5726
725	15111	5703
726	15125	5680
727	15138	5656
728	15151	5632
729	15166	5609
730	15178	5585
731	15196	5563
732	15224	5545
733	15254	5528
734	15283	5510
735	15311	5492
736	15345	5476
737	15378	5459
738	15425	5448
739	15457	5430
740	15483	5412
741	15515	5394
742	15533	5372
743	15566	5356
744	15591	5336
745	15613	5316
746	15634	5295
747	15660	5276
748	15675	5253
749	15687	5229
750	15699	5205
751	15711	5181
752	15724	5158
753	15739	5135
754	15751	5111
755	15763	5087
756	15775	5063
757	15787	5040
758	15798	5016
759	15811	4992
760	15824	4969
761	15838	4947
762	15851	4923
763	15865	4900
764	15880	4878
765	15892	4854
766	15906	4832
767	15919	4809
768	15935	4786
769	15959	4766
770	15971	4743
771	15983	4720
772	15996	4697
773	16009	4674
774	16037	4656
775	16069	4638
776	16097	4620
777	16128	4602
778	16142	4579
779	16154	4556
780	16167	4533
781	16179	4510
782	16193	4487
783	16207	4465
784	16219	4442
785	16231	4419
786	16244	4396
787	16257	4373
788	16268	4350
789	16281	4328
790	16294	4305
791	16306	4282
792	16318	4259
793	16330	4236
794	16342	4214
795	16357	4191
796	16369	4169
797	16384	4147
798	16396	4124
799	16408	4102
800	16426	4080
801	16438	4058
802	16451	4036
803	16464	4013
804	16476	3991
805	16488	3968
806	16500	3946
807	16511	3923
808	16523	3901
809	16536	3878
810	16549	3856
811	16561	3834
812	16574	3812
813	16585	3789
814	16596	3767
815	16609	3745
816	16622	3723
817	16635	3701
818	16648	3679
819	16662	3657
820	16683	3637
821	16711	3618
822	16741	3600
823	16771	3582
824	16799	3563
825	16837	3546
826	16869	3528
827	16895	3509
828	16922	3490
829	16951	3471
830	16976	3452
831	16998	3432
832	17019	3412
833	17033	3390
834	17045	3368
835	17058	3346
836	17071	3324
837	17083	3302
838	17096	3280
839	17108	3258
840	17122	3237
841	17136	3215
842	17149	3193
843	17160	3171
844	17174	3150
845	17186	3128
846	17200	3107
847	17214	3085
848	17227	3063
849	17240	3042
850	17253	3020
851	17267	2999
852	17279	2977
853	17292	2956
854	17304	2934
855	17315	2912
856	17328	2891
857	17341	2869
858	17355	2848
859	17367	2827
860	17381	2806
861	17394	2784
862	17406	2763
863	17418	2741
864	17437	2721
865	17450	2700
866	17461	2678
867	17472	2657
868	17485	2635
869	17500	2614
870	17513	2593
871	17525	2572
872	17539	2551
873	17553	2530
874	17565	2509
875	17578	2488
876	17592	2467
877	17604	2446
878	17618	2425
879	17632	2404
880	17645	2383
881	17660	2362
882	17672	2341
883	17684	2320
884	17697	2299
885	17710	2278
886	17722	2257
887	17735	2236
888	17748	2216
889	17760	2195
890	17772	2174
891	17784	2153
892	17796	2132
893	17811	2111
894	17824	2091
895	17838	2070
896	17853	2050
897	17866	2029
898	17880	2008
899	17895	1988
900	17908	1967
901	17919	1946
902	17939	1927
903	17962	1907
904	17996	1889
905	18037	1871
906	18068	1852
907	18091	1833
908	18105	1812
909	18119	1792
910	18139	1772
911	18155	1751
912	18172	1731
913	18185	1711
914	18198	1690
915	18212	1670
916	18225	1649
917	18238	1629
918	18251	1608
919	18264	1588
920	18276	1567
921	18289	1547
922	18302	1526
923	18317	1506
924	18330	1486
925	18343	1465
926	18357	1445
927	18372	1425
928	18386	1405
929	18398	1384
930	18411	1364
931	18423	1344
932	18440	1324
933	18455	1304
934	18466	1283
935	18478	1263
936	18492	1243
937	18504	1223
938	18517	1202
939	18531	1182
940	18545	1162
941	18557	1142
942	18569	1122
943	18580	1102
944	18594	1082
945	18606	1062
946	18618	1042
947	18629	1021
948	18644	1001
949	18657	981
950	18670	961
951	18681	941
952	18693	921
953	18705	901
954	18718	882
955	18731	862
956	18744	842
957	18757	822
958	18769	802
959	18782	782
960	18796	762
961	18809	742
962	18821	723
963	18834	703
964	18849	683
965	18861	663
966	18875	644
967	18891	624
968	18904	604
969	18917	585
970	18929	565
971	18942	545
972	18955	525
973	18967	506
974	18980	486
975	18993	467
976	19005	447
977	19018	427
978	19034	408
979	19056	388
980	19076	369
981	19113	350
982	19146	331
983	19167	311
984	19200	292
985	19214	272
986	19226	253
987	19239	233
988	19252	214
989	19265	194
990	19280	175
991	19296	155
992	19320	136
993	19348	116
994	19373	97
995	19390	77
996	19405	58
997	19419	38
998	19451	19
999	19464	0
